age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
'\'(39.4-46.2]\'',services,single,primary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(-inf-4]\'',jun,'\'(1212.4-1514.5]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(32.6-39.4]\'',technician,married,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(25-28]\'',jan,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',yes,yes,unknown,'\'(10-13]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(173.4-260.6]\'','\'(2.5-5]\'',failure,no
'\'(32.6-39.4]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(10-13]\'',aug,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(25.8-32.6]\'',technician,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(10-13]\'',aug,'\'(1212.4-1514.5]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',technician,married,unknown,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(10-13]\'',jul,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',technician,single,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(-inf-4]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',unknown,married,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(4-7]\'',aug,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',technician,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(10-13]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',no,yes,cellular,'\'(4-7]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(32.6-39.4]\'',services,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(28-inf)\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',admin.,married,tertiary,no,'\'(-inf-4137.1]\'',no,yes,cellular,'\'(-inf-4]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',services,divorced,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(10-13]\'',mar,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(32.6-39.4]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(10-13]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(260.6-347.8]\'','\'(-inf-2.5]\'',failure,no
'\'(53-59.8]\'',technician,married,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(13-16]\'',jun,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(-inf-2.5]\'',success,yes
'\'(53-59.8]\'',blue-collar,married,primary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',technician,single,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(13-16]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(260.6-347.8]\'','\'(10-12.5]\'',other,no
'\'(46.2-53]\'',services,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,telephone,'\'(19-22]\'',apr,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(4-7]\'',may,'\'(608.2-910.3]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',admin.,divorced,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(7-10]\'',feb,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',no,no,unknown,'\'(16-19]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',blue-collar,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(10-13]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',services,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(19-22]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',technician,single,tertiary,no,'\'(4137.1-11587.2]\'',yes,no,cellular,'\'(25-28]\'',dec,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(2.5-5]\'',failure,no
'\'(25.8-32.6]\'',blue-collar,married,primary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(28-inf)\'',mar,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',self-employed,married,tertiary,no,'\'(4137.1-11587.2]\'',no,no,cellular,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',management,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(13-16]\'',may,'\'(-inf-306.1]\'','\'(10.8-15.7]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(4-7]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',failure,no
'\'(39.4-46.2]\'',technician,single,tertiary,no,'\'(26487.4-33937.5]\'',yes,no,unknown,'\'(-inf-4]\'',jun,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',entrepreneur,married,primary,no,'\'(-inf-4137.1]\'',yes,yes,unknown,'\'(13-16]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',technician,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(10-13]\'',feb,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(173.4-260.6]\'','\'(2.5-5]\'',success,yes
'\'(39.4-46.2]\'',technician,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(13-16]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',entrepreneur,married,primary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(28-inf)\'',aug,'\'(-inf-306.1]\'','\'(10.8-15.7]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',unknown,single,tertiary,no,'\'(4137.1-11587.2]\'',no,no,telephone,'\'(25-28]\'',jan,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',admin.,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(28-inf)\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',technician,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(7-10]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',technician,married,tertiary,no,'\'(4137.1-11587.2]\'',yes,no,cellular,'\'(19-22]\'',aug,'\'(-inf-306.1]\'','\'(20.6-25.5]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',technician,single,tertiary,no,'\'(-inf-4137.1]\'',no,yes,cellular,'\'(22-25]\'',aug,'\'(-inf-306.1]\'','\'(10.8-15.7]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',services,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(16-19]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(22-25]\'',jul,'\'(-inf-306.1]\'','\'(10.8-15.7]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',unemployed,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(25-28]\'',jan,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',retired,married,tertiary,no,'\'(-inf-4137.1]\'',no,yes,cellular,'\'(7-10]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',blue-collar,divorced,primary,no,'\'(-inf-4137.1]\'',no,no,telephone,'\'(28-inf)\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',no,yes,unknown,'\'(22-25]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',services,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(4-7]\'',feb,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',technician,married,secondary,no,'\'(-inf-4137.1]\'',no,no,unknown,'\'(25-28]\'',may,'\'(608.2-910.3]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(46.2-53]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(22-25]\'',aug,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',retired,married,secondary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(10-13]\'',aug,'\'(608.2-910.3]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',admin.,divorced,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(25-28]\'',aug,'\'(910.3-1212.4]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(25.8-32.6]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',no,no,telephone,'\'(13-16]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',entrepreneur,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(22-25]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',no,yes,telephone,'\'(22-25]\'',jul,'\'(608.2-910.3]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',technician,single,secondary,yes,'\'(-inf-4137.1]\'',no,no,unknown,'\'(7-10]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',admin.,divorced,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(28-inf)\'',jan,'\'(910.3-1212.4]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(39.4-46.2]\'',technician,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(16-19]\'',nov,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(-inf-2.5]\'',failure,no
'\'(32.6-39.4]\'',unemployed,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',admin.,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(10-13]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(13-16]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',technician,married,secondary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(7-10]\'',aug,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',housemaid,married,primary,no,'\'(-inf-4137.1]\'',yes,no,telephone,'\'(19-22]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',self-employed,married,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(16-19]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',unknown,married,unknown,no,'\'(-inf-4137.1]\'',no,no,telephone,'\'(25-28]\'',jan,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',technician,married,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(19-22]\'',apr,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(260.6-347.8]\'','\'(2.5-5]\'',failure,no
'\'(46.2-53]\'',unemployed,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(13-16]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(-inf-4]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(-inf-2.5]\'',other,no
'\'(32.6-39.4]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(10-13]\'',apr,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(260.6-347.8]\'','\'(-inf-2.5]\'',failure,no
'\'(32.6-39.4]\'',entrepreneur,married,primary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',technician,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(25-28]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',blue-collar,married,primary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(16-19]\'',nov,'\'(608.2-910.3]\'','\'(-inf-5.9]\'','\'(173.4-260.6]\'','\'(10-12.5]\'',other,no
'\'(32.6-39.4]\'',blue-collar,single,unknown,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(4-7]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(59.8-66.6]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(4-7]\'',aug,'\'(306.1-608.2]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',technician,divorced,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(4-7]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',blue-collar,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(4-7]\'',jul,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',management,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(4-7]\'',oct,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',services,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,telephone,'\'(19-22]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',blue-collar,married,primary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(16-19]\'',nov,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',technician,married,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(-inf-4]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(25.8-32.6]\'',blue-collar,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(19-22]\'',may,'\'(608.2-910.3]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',management,divorced,tertiary,no,'\'(-inf-4137.1]\'',yes,yes,telephone,'\'(16-19]\'',nov,'\'(910.3-1212.4]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(32.6-39.4]\'',services,married,secondary,no,'\'(4137.1-11587.2]\'',yes,no,cellular,'\'(7-10]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(-inf-2.5]\'',failure,no
'\'(25.8-32.6]\'',technician,single,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(22-25]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(4-7]\'',aug,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',blue-collar,divorced,secondary,no,'\'(-inf-4137.1]\'',yes,no,telephone,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(2.5-5]\'',other,no
'\'(32.6-39.4]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(19-22]\'',apr,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',admin.,divorced,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(13-16]\'',jul,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',self-employed,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(-inf-2.5]\'',failure,no
'\'(46.2-53]\'',entrepreneur,married,secondary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(22-25]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(-inf-25.8]\'',student,single,unknown,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(-inf-4]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',no,yes,cellular,'\'(28-inf)\'',jan,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',admin.,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,telephone,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',no,no,telephone,'\'(28-inf)\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',entrepreneur,married,tertiary,no,'\'(-inf-4137.1]\'',no,yes,cellular,'\'(4-7]\'',feb,'\'(-inf-306.1]\'','\'(5.9-10.8]\'','\'(173.4-260.6]\'','\'(2.5-5]\'',failure,no
'\'(25.8-32.6]\'',services,single,unknown,no,'\'(4137.1-11587.2]\'',yes,no,cellular,'\'(13-16]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(260.6-347.8]\'','\'(12.5-15]\'',failure,no
'\'(39.4-46.2]\'',self-employed,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(10-13]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(39.4-46.2]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(4-7]\'',may,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',blue-collar,married,primary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(7-10]\'',may,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',management,single,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(16-19]\'',nov,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',blue-collar,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(22-25]\'',jul,'\'(608.2-910.3]\'','\'(5.9-10.8]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',services,married,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(4-7]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(32.6-39.4]\'',entrepreneur,married,tertiary,no,'\'(-inf-4137.1]\'',yes,yes,cellular,'\'(7-10]\'',jul,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',management,married,primary,no,'\'(-inf-4137.1]\'',no,yes,unknown,'\'(7-10]\'',jun,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',student,single,tertiary,no,'\'(-inf-4137.1]\'',no,no,cellular,'\'(13-16]\'',feb,'\'(608.2-910.3]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,yes
'\'(25.8-32.6]\'',admin.,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(16-19]\'',apr,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(25.8-32.6]\'',admin.,single,secondary,no,'\'(-inf-4137.1]\'',yes,no,unknown,'\'(-inf-4]\'',jul,'\'(-inf-306.1]\'','\'(10.8-15.7]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(46.2-53]\'',management,married,tertiary,no,'\'(-inf-4137.1]\'',yes,no,cellular,'\'(19-22]\'',aug,'\'(306.1-608.2]\'','\'(-inf-5.9]\'','\'(-inf-86.2]\'','\'(-inf-2.5]\'',unknown,no
'\'(53-59.8]\'',services,married,unknown,no,'\'(-inf-4137.1]\'',no,yes,cellular,'\'(16-19]\'',nov,'\'(-inf-306.1]\'','\'(-inf-5.9]\'','\'(86.2-173.4]\'','\'(-inf-2.5]\'',success,no
